0,18 MAY 2020,週刊AWS – 2020/5/11週 | Amazon Web Services ブログ,みなさん、こんにちは。ソリューションアーキテクトの下佐粉です。 今週も週刊AWSをお届けします。 前々号で書いたように、最近オーディオインターフェースとダイナミックマイクを使ってみているのですが、実に奥が深いですね。オーディオインターフェースやその付属ソフトで設定可能な項目も多いですし、録音ファイルのノーマライズとかノイズ除去などでも、まだまだ知らない世界が広がっている感じです。色々試しているうちにコンデンサーマイクとの違いも試してみたいなとか思って、必要も無いのに安いのを１つ買ってしまいました。これが沼の入り口なのでしょうか… それでは、先週の主なアップデートについて振り返っていきましょう。  今月27日にBIサービスのAmazon QuiCkSightの基礎ハンズオンを実施予定なのですが、おかげさまですぐに定員が埋まってしまいました。そこで今後も定期的にQuickSightのハンズオンを実施していく予定にしています。 – 【オンラインセミナー】Amazon QuickSight ハンズオンセミナー ～セルフBIサービス・販売管理ダッシュボード編～ それでは、また来週！ ソリューションアーキテクト 下佐粉 昭 (twitter – @simosako)。
44,08 MAY 2020,Amazon Elasticsearch Service Intro Workshop を公開しました！- 基本的な使い方から最新アップデートまで 2 時間で体験 | Amazon Web Services ブログ,こんにちは、アナリティクスソリューションアーキテクトの志村です。本日公開した、Amazon Elasticsearch Service (Amazon ES) の初心者向けワークショップについてご紹介します。 Amazon ES は 2015 年にリリースされた、オープンソースの Elasticsearch を大規模かつ簡単でコスト効率の良い方法を使用してデプロイ、保護、実行する完全マネージド型サービスです。ストリームデータの分析を行いたい、全文検索エンジンを構築したい、といったときに手軽にご利用いただけます。ただ実際に Amazon ES を試そうとしたときによく当たるのが、ログ分析に適したストリームデータを生成するのが意外に面倒ということです。 ワークショップで構築する仕組みは、以下の図のようになっています。Amazon Kinesis Data Generator (KDG)というデータ生成ツールを使って、Amazon Kinesis Data Firehose 経由でデータを Amazon ES に挿入します。 この中でも特に注目すべき機能について、軽くご紹介します。  この記事では Amazon Elasticsearch Service Intro Workshop についてご紹介させていただきました。初心者向けの Amazon ES の基本機能、および最近追加された新機能について手軽にお試しいただけますので、ぜひ実際に動かしていただければと思います。
45,08 MAY 2020,Amazon Aurora マルチマスタークラスターが東京リージョンに対応しました | Amazon Web Services ブログ,アマゾン ウェブ サービス ジャパン、シニアエバンジェリストの亀田です。 Amazon Auroraのマルチマスタークラスター機能が東京リージョンに対応しましたのでお知らせいたします。 Amazon Auroraは、MySQL および PostgreSQL と互換性のあるクラウド向けのリレーショナルデータベースであり、従来のエンタープライズデータベースのパフォーマンスと可用性に加え、オープンソースデータベースのシンプルさとコスト効率性も兼ね備えたAWSにより設計されたデータベースです。また、商用データベースと同等のセキュリティ、可用性、信頼性を、10 分の 1 のコストで実現します。 マルチマスター機能は、複数のアベイラビリティーゾーンにわたってAuroraデータベースの複数の読み書きインスタンスを作成できる単一のデータベースであり、稼働時間に敏感なアプリケーションがインスタンス障害を通じて継続的な書き込み可用性を実現できるようにします。この機能のご利用には、MySQL 5.6 と互換性のある Aurora MySQL バージョン 1 が必要です。    マルチマスタークラスターでは、すべての DB インスタンスで書き込みオペレーションを実行できます。単一の読み書きプライマリインスタンスと、複数の読み取り専用 Aurora レプリカの概念は適用されません。別の書き込み DB インスタンスを使用して、失敗したインスタンスの作業を引き継ぐことができるため、書き込み DB インスタンスが利用できなくなっても、フェイルオーバーが発生することのない、継続的な可用性を実現可能です。 その一方で従来のAuroraと動作が異なる点が多くあるため、利用には事前の検証を推奨しています。
46,08 MAY 2020,Amazon WorkSpacesをSAP Single Sign-Onと統合する方法 | Amazon Web Services ブログ,SAP Single Sign-Onにより、ユーザーは、システムがオンプレミスであろうとクラウドであろうと、集中認証を使用してSAPと非SAPシステムに安全に接続できます。SAP Single Sign-Onは、ユーザー認証と安全なデータ通信を管理し、2要素認証とリスクベース認証を統合するシンプルさを提供します。これには、携帯電話とRSA SecurIDカードの連携も含みます。さらに、SAP Single Sign-Onは、Kerberos/SPNEGO、X.509証明書やセキュリティ・アサーション・マークアップ言語 (SAML)など、様々な種類の認証方法をサポートしています。このブログでは、Kerberos/SPNEGOを基盤としたSAP Single Sign-On (*)をAmazon WorkSpacesと統合する方法を説明します。また、世界中の従業員に対して数千のデスクトップを迅速に提供するために、クラウド、あるいはオンプレミス環境にある既存のActive Directoryサービスを使用する方法についても説明します。 (*) SAPノート 1848999に基づいて、SAP Single Sign-Onのライセンスが必要になります。このブログでは、Windows 10でのGUI導入を説明します。 次の手順では、SAP GUIログオンエントリーを同じAmazon FSxファイルシステムで共有する2つのAmazon WorkSpacesを示しています。ドメインの他のAmazon WorkSpacesユーザーは、SAPシステムへのSSOを使用できます。
47,07 MAY 2020,[AWS Black Belt Online Seminar] Amazon Elastic Container Service (Amazon ECS) 資料及び QA 公開 | Amazon Web Services ブログ,先日 (2020/04/22) 開催しました AWS Black Belt Online Seminar「Amazon Elastic Container Service (Amazon ECS)」の資料を公開しました。当日、参加者の皆様から頂いた QA の一部についても共有しております。     AWS クラウドサービス活用資料集（すべての過去資料が閲覧できます） Q. AWS CodeDeploy を利用してデプロイをしていますが、一時的にタスクが2つ立ち上がってしまうため、コンテナインスタンスを通常時の2倍のメモリ量で用意しておかないとデプロイが成功しません。また、セキュリティグループをご利用いただけますので、そちらでアクセスの制御が可能です。 — 直近で以下を予定しています。皆様のご参加をお待ちしております。 また、皆さまよりいただいたアンケートを元に、人気が高かったセッションを Top 10 形式で掲載しております。コンテナ、機械学習、モバイルなど、モダンアプリケーションの開発に欠かせないテクノロジーに関するセッションも、アーリーステージの方々にとって必要な視点で編集しており、明日から使える実践的な内容となっています。 日時：　5 月 11 日（月） 15:00 – 17:40 終了予定 | 詳細・お申込みについてはこちら≫ — AWS Black Belt Online Seminar 5 月のアジェンダが公開されました。配信当日は Q&amp;A ができます。
48,07 MAY 2020,フリートプロビジョニングを用いて、IoTデバイスとAWS IoT Coreの初期セットアップを自動化する方法 | Amazon Web Services ブログ,お客様は AWS IoT を使用してIoTデバイスによって生成されたデータを分析し、ビジネスに関する有意義な洞察をすばやく得ることができます。これにより、製造プロセスに必要な改善点の特定、デバイス障害の予測、デバイス問題の迅速な診断とトラブルシューティングなど、さまざまな問題を解決するのに役立ちます。ただし、一意の ID を安全に生成してデバイスに書き込むことは、依然としてお客様の責任です。これらのブートストラップ証明書には、デバイスに次のことのみを許可します。 ポリシーは、接続や特定のトピックのサブスクライブ、受信など、デバイスが AWS IoT Core エンドポイントとのやりとりで必要となるアクセスを管理します。 ステップ 2でブートストラップ証明書を生成した場合は、証明書、ルートCA証明書、および秘密鍵が AWS IoT Console からダウンロードされ、デバイスの安全な場所に保存されていることを確認します。 ブートストラップ認証情報がボードに安全に保存されていることを確認したら、デバイスは AWS IoT Core への初期接続を行う必要があります。 次の例は、デバイスをAWS IoT Coreに接続する方法を示しています。 証明書とキーはセキュアに保存される必要があります。 デバイスによっては、安全なハードウェアベースのソリューションを使用してキーペアを生成することが可能です。
49,07 MAY 2020,週刊AWS – 2020/4/27週 | Amazon Web Services ブログ,みなさん、こんにちは。ソリューションアーキテクトの下佐粉です。 今週も週刊AWSをお届けします。ゴールデンウィークのために今回は木曜日の発行です。 最近、PCの録音環境を改善するためにオーディオインターフェースを買おうと思いたって、色々調べていました。たくさんの製品があるのですね。知識が全然無いので「XLRとは」みたいなところからの学習だったのですが、予算や機能から自分の買いたい製品候補を調べていくのは結構楽しかったです。 それでは、先週の主なアップデートについて振り返っていきましょう。この後もスペインやジャカルタでの新リージョン、また2021年には大阪ローカルリージョンのフルリージョン化が予定されています。 それでは、また来週！ ソリューションアーキテクト 下佐粉 昭 (twitter – @simosako)。
50,07 MAY 2020,Amazon Kinesis Data Firehose により、VPC のプライバシー内で Amazon Elasticsearch Service にストリーミングデータを取り込む | Amazon Web Services ブログ,これにより、Kinesis Data Firehose から Amazon Elasticsearch Service ドメインへの VPC 配信をセットアップできます。Amazon Kinesis Data Streams でカスタムアプリケーションを管理してトラフィックを非公開にしている場合は、Kinesis Data Firehose を使用して、VPC 内の Amazon Elasticsearch Service エンドポイントにデータをロードすることができます。それを行うのに、取り込みと配信のインフラストラクチャに投資、運用、拡張する必要はありません。Kinesis Data Firehose コンソール、AWS CLI、および API からこの新機能の使用を開始するには、宛先として Amazon Elasticsearch Service、VPC がアクセスできる特定のドメインを選択し、サブネットとオプションのセキュリティグループで VPC を設定します。 Amazon Elasticsearch Service ドメインは、パブリックまたはプライベートエンドポイントを持つことができます。パブリックエンドポイントは、パブリックインターネット上の IP アドレスでバックアップされています。この新機能により、Kinesis Data Firehose は Amazon Elasticsearch Service VPC エンドポイントへ安全な方法で通信できます。 Kinesis Data Firehose エンドポイントと Amazon Elasticsearch Service エンドポイントに同じセキュリティグループを使用することもできます。 この新機能の使用方法を示すために、この記事では、Kinesis Data Firehose コンソールで利用できるストックデモデータを使用して、VPC内 の Amazon Elasticsearch Service エンドポイントに配信します。さらに、Amazon Elasticsearch Service エンドポイントへのパブリックアクセスを有効にして保護する必要はありません。
51,07 MAY 2020,Amazon Redshift マテリアライズドビューで ELT と BI クエリを高速化 | Amazon Web Services ブログ,﻿ Amazon Redshift のマテリアライズドビュー機能は、Amazon QuickSight などのビジネスインテリジェンス (BI) ツールからのダッシュボードクエリといった反復または予測可能なワークロードで、大幅に高速なクエリパフォーマンスを実現するために役立ちます。これは、ETL (抽出、変換、ロード) データ処理も高速化およびシンプル化します。マテリアライズドビューは、頻繁に使用される事前計算を保存し、それらをシームレスに使用して後続の分析クエリでの低レイテンシーを達成するために利用できます。 この記事では、マテリアライズドビューを作成する、データ取り込み後にビューを更新する、および BI ワークロードを高速化する方法を説明します。 このチュートリアルでは、Amazon Customer Reviews Dataset を使用します。これは、us-east-1 リージョンに保存されている公開データセットです。 以下の図は、これら 3 つのテーブルの関係を示すものです。 以下のコードは、マテリアライズドビューに照らして製品レビューを分析するためのレポートです。このチュートリアルでは、マテリアライズドビューを Amazon QuickSight データセットのソースとして選択します。  マテリアライズドビューを使用しているため、製品動向ダッシュボードは数秒でロードされ、常に最新です。
52,07 MAY 2020,Amazon A2I の一般公開を開始しました | Amazon Web Services ブログ,﻿ AWS では、この度 Amazon Augmented AI (Amazon A2I) の一般公開を発表できることを、とても喜ばしく思っております。これは、機械学習 (ML) によるヒューマンレビューを大規模に実装できるようにするサービスです。Amazon A2I は、ヒューマンレビューシステムの構築や管理に関する、コストが高い上に煩雑になりがちで代わり映えのしない重労働を削減します。これを使えば、お客様の ML モデルで正確な予測生成を確実に実現することができます。Amazon A2I は、人間の判断を ML パイプラインの中に挿入することで、人間と機械が最良の結果を出せるようにしました。 Amazon A2I には、一般的な ML タスク用にヒューマンレビューのワークフローが実装済みです。これらのタスクには、Amazon Rekognition や Amazon Textract と組み合わせて実行する、ドキュメントでのコンテンツ修正やテキスト抽出などが含まれます。 さらに Amazon A2I では、人間のレビュー担当者が介在することができます。 Amazon A2I は、その他のサービスと組み合わせても機能します。Amazon Textract を経由してドキュメントが供給されると、設定したビジネスルールに基づき 信頼性の低い予測結果が、Amazon A2I によりヒューマンレビューに送られます。
53,07 MAY 2020,Amazon FSx for Lustre による高パフォーマンスワークロード用の永続的ストレージ | Amazon Web Services ブログ,﻿ 高パフォーマンスなファイルシステムは、しばしばスクラッチファイルシステムと永続的ファイルシステムの 2 種類に分類されます。スクラッチファイルシステムとは、一時的な高性能のストレージを提供するためのものです。その性能は、1 ミリ秒未満のレイテンシーで、スループットは最大で毎秒数百ギガバイト、そして短時間のワークロード用に数百万の IOPS を実現します。対照的に、永続的ファイルシステムでは、スクラッチファイルシステムに備わったパフォーマンスレベルに、より長期にわたるデータ処理で必要となる耐久性と可用性を組み合わせるよう設計されています。AWS は、re:Invent 2018 において、世界でも最もよく使用されている高パフォーマンスファイルシステムである Lustre をベースとしたスクラッチファイルシステム Amazon FSx for Lustre (FSx for Lustre) を発表しました。さらに、FSx for Lustre の永続的ファイルシステムを新規で作成し、マウントも行ってみます。 FSx for Lustre の永続的ファイルシステムは、実行時間が長め、もしくは永続的なワークロードに対し、高可用性で耐久性のあるストレージを提供します。  耐久性と可用性が高いストレージが要求される処理が重いワークロードに対しては、永続的ファイルシステムの使用を検討します。この例のファイルシステムは、Amazon Simple Storage Service (Amazon S3) が提供する耐久性のあるデータレポジトリにリンクしています。ファイルシステムで、設計された最高のスループットを発揮させるためには、ワークロードの並列化もご検討くだい。
54,07 MAY 2020,新機能 – AWS Glue を使用したサーバーレスストリーミング ETL | Amazon Web Services ブログ,﻿ アプリケーションが本番環境にあるとき、何が起こっているか、どのようにアプリケーションが使われているかを把握する必要があります。データ分析の最初のアプローチはバッチ 処理モデルで、一連のデータを一定期間収集し、分析ツールで実行します。迅速に対応したい場合には、ストリーミングモデルを使用します。このモデルでは、データの到着時にデータ処理し、一度に 1 レコードずつ、または数十、数百、数千のレコードのマイクロバッチで処理します。 継続的な取り込みパイプラインの管理や即時的なデータ処理は、管理、パッチ適用、スケーリング、一般的な対応を必要とする常時オンのシステムであるため、大変複雑です。ここで列を指定しないと、ストリームの処理時に無視されます。 ストリーミングデータを処理するには、Glue ジョブを作成します。Glue PySpark 変換または Spark Structured Streaming がサポートしている変換を適用できます。 S3 バケットのコンテンツに基づくテーブルを Glue データカタログに入力するには、クローラを追加して実行します。 これらの新しい機能を皆さんがどのように活用しているか、ぜひお知らせください。
55,07 MAY 2020,Zendesk がレガシーシステムを Amazon Aurora と Amazon Redshift に移動してパフォーマンスを 3 倍にした方法 | Amazon Web Services ブログ,﻿ この記事は、Zendesk のエンジニアリングリーダーである James Byrne 氏によるゲスト投稿です。Zendesk は、Zendesk Explore アナリティクス製品のデータパイプラインにおける開発と運用、および AWS ソリューションアーキテクトの Giedrius Praspaliauskas に焦点を当てています。 Zendesk は、より良い顧客関係を促進するために設計されたサポート、販売、顧客エンゲージメントソフトウェアを構築する CRM 企業です。規模、業界、または野心に関係なく、大企業からスタートアップ企業にいたるまで、強力で革新的な顧客体験がすべての企業に届くと、私たちは信じています。Zendesk は、さまざまな業界の 150000 社以上の顧客に 30 以上の言語でサービスを提供しています。Zendesk はサンフランシスコに本社を置き、世界中に 17 ヵ所のオフィスを展開しています。 Zendesk Explore は、企業が顧客体験全体を測定して改善できるように分析を提供します。 2015 年、Zendesk はビジネスインテリジェンスのスタートアップ企業である BIME Analytics を買収しました。次のサービスは、さまざまな機能を実行します。Amazon Redshift は大規模な顧客をホストしています。
56,07 MAY 2020,Amazon DynamoDB 向け NoSQL Workbench を使用したデータモデリング | Amazon Web Services ブログ,﻿ Amazon DynamoDB などの NoSQL データベースを使用する場合、リレーショナルデータベースで慣れているものとは異なる最適化を選択する傾向があります。リレーショナルデータベースの経験から、最初は別の方法で実行するように指示されていたため、簡単ではありませんでした。 これを支援するために、AWS は Windows および macOS で利用可能なクライアント側アプリケーションである Amazon DynamoDB 向け NoSQL Workbench をリリースしました。これを使用して、スケーラブルで高性能なデータモデルを構築し、クエリの開発とテストを簡素化できます。NoSQL Workbench を使用すると、次のことができます。 このブログ記事では、一般的に利用可能になった NoSQL Workbench を使用して、複数の顧客の URL ブックマークの管理という一般的なユースケースのデータモデルを設計しています。比較的ユースケースが単純な場合でも、多くの興味深い考慮事項があります。 このアプリケーションでは、ブックマークと顧客アカウントに関する情報を保存する必要があります。 NoSQL データベースを使用する場合は、アプリケーションのアクセスパターンに合わせて最適化するようにデータモデルを設計する必要があります。このように、ソートキーはオーバーロードされた属性であり、その一般的な名前として sk を使用しています。
57,07 MAY 2020,AWS DataSync を使用してネットワークファイル共有を Amazon WorkDocs に移行する | Amazon Web Services ブログ,﻿ 今日、多くの AWS のお客様は、Amazon WorkDocs を使用して、料金が高額なネットワークファイル共有を廃止し、コンテンツをクラウドに移動しています。WorkDocs の従量課金制の料金では、お客様は、WorkDocs サイトのアクティブなユーザーアカウントに対してのみ支払います。WorkDocs は安全なクラウドストレージを提供するだけでなく、ユーザーが他の内部および外部ユーザーとコンテンツを簡単に共有できるようにします。さらに、Amazon WorkDocs Drive を使用すると、ローカルのディスク容量を消費することなく、Windows ファイルエクスプローラー、Mac Finder、またはAmazon WorkSpaces からコンテンツを直接立ち上げることができます。これにより、ユーザーのフリクションが最小限に抑えられ、クラウドベースのファイル共有を採用するための学習曲線が短縮されます。AWS DataSync コンソールの ロケーション ページに移動すると、NFS または SMB ソースのロケーションを作成できます。DataSync コンソールの ロケーション ページに移動すると、Amazon S3 の移行先ロケーションを作成できます。 ファイルとフォルダを WorkDocs に移行するには、次のタスクを実行します。WorkDocs サイトからランディングページにアクセスするには、アプリ と 移行 を選択します。ユーザーは、ネイティブデスクトップファイルシステム、またはウェブやモバイルインターフェイスを使用して、個人およびチームの共有コンテンツすべてに引き続きアクセスできます。
58,07 MAY 2020,AWS CLI を使用した既存の Amazon S3 オブジェクトの暗号化 | Amazon Web Services ブログ,﻿ 業界のプロトコル、政府の規制、組織内部のセキュリティ標準が変化する中、保存データの暗号化がますます必要とされています。暗号化は、不正アクセスやその他のセキュリティリスクから保存データを保護するためのものです。 Amazon S3 のデフォルトの暗号化を使用しても、バケット内の新しいオブジェクトを自動で暗号化できます。しかし、デフォルトの暗号化では、同じバケット内の既存のオブジェクトの暗号は変更されません。暗号化が必要な既存のオブジェクトが Amazon S3 バケットにある場合や、使用しているサーバー側の暗号化 (SSE) 設定を変更したい場合があります。S3 バケット内の既存のオブジェクトを暗号化する最も簡単な方法について、お客様から質問されることがよくあります。 この投稿では、コピーオブジェクト API を使用する際に考慮すべき重要事項について説明します。 この投稿で説明しているコマンドを実行するには、次のものが必要です。こちらで説明しているコマンドを実行すると、新しい暗号化バージョンが生成されます。さらに、オブジェクトを暗号化する際に考慮すべきいくつかの事項と推奨事項についても説明しました。
59,07 MAY 2020,Microsoft Azure AD シングルサインオンで Amazon Redshift アクセスをフェデレーションする | Amazon Web Services ブログ,﻿ 最近、当社は、Azure AD を企業ディレクトリとして使用して、Amazon Redshift にデータウェアハウスを構築している大企業のお客様を支援しました。データウェアハウスのユーザーが企業の認証情報を使用して Redshift でデータをクエリできるようにすることが要件となっていました。これにより、ユーザーは企業の認証情報を利用でき、追加のパスワードを覚える必要がなくなるので、ユーザーエクスペリエンスが向上します。また、すべての企業ユーザーが 1 か所で管理されるため、メンテナンスが容易になります。ソリューションは、Redshift への Azure AD フェデレーションアクセスをセットアップすることでした。 フェデレーションを使用して、Amazon Redshift へのアクセスを集中管理できます。これにより、一元的なロケーションでユーザーアクセスを制御できるようになり、データベースユーザーの作成と保守のオーバーヘッドが削減されるため、管理が簡素化されます。Azure AD は、ユーザーを管理し、IAM を使用して Amazon Redshift へのフェデレーションアクセスを提供します。 SQL クライアントを使用して Amazon Redshift にシームレスにアクセスできるように Azure AD と IAM 間のフェデレーションを設定するソリューションには、次のコンポーネントが含まれています。 これで、Azure にエンタープライズアプリケーションがセットアップされました。
60,07 MAY 2020,New – Amazon Keyspaces (Apache Cassandra 用) が正式リリース | Amazon Web Services ブログ,"﻿ 昨年の re:Invent で、Amazon Managed Apache Cassandra Service (MCS) のプレビュー版を紹介しました。過去数か月の間に、このサービスは多くの新機能を導入し、今日 Amazon Keyspaces (Apache Cassandra 用) という新しい名前で一般公開します。 Amazon Keyspaces は Apache Cassandra 上に構築されており、フルマネージドのサーバーレスデータベースとしてご利用いただけます。アプリケーションは、既存の Cassandra Query Language (CQL) コードを使用して、まったくまたはほとんど手を加えずに Amazon Keyspaces からデータを読み書きできます。各テーブルでは、以下のように、ユースケースに応じて最適な設定を選択できます。 Amazon Keyspaces の使用 私が子供の頃に構築した最初の「本格的な」アプリケーションの 1 つは、本用のアーカイブでした。 プレビューのブログ記事では、コンソールを使用してデータモデルを設定しました。ここで、テーブルのすべての行を選択します。 $ curl -i https://a1b2c3d4e5.execute-api.eu-west-1.amazonaws.com/books/978-0201896831 HTTP/1.1 200 OK { ""isbn"": ""978-0201896831"" ""title"": ""The Art of Computer Programming Vol. 1: Fundamental Algorithms (3rd Edition)"" ""author"": ""Donald E. Knuth"" ""pages"": 672 ""year_of_publication"": 1997 } その ISBN では何も本が見つからなかった場合、「not found」というメッセージが返されます。 今すぐご利用いただけます Amazon Keyspace (Apache Cassandra 用) をお客様の用途にご利用いただけるようになりました。"
61,07 MAY 2020,AWS Snowball Edge と Amazon EC2 を使用して Linux エッジコンピューティングソリューションを構築する | Amazon Web Services ブログ,﻿ データソースの近くでデータ推論を実行しなければならない状況は数多くあります。多くの場合、これらはリモートであり、接続がない場所で生じます。 これらすべてのシナリオでは、データソースの近くでコンピューティング、ストレージ、ネットワークを実行することを要します。これらの問題は、実行のために構築されたデータセンタースペースを必要としない高耐久性デバイスである AWS Snowball Edge デバイスを使用して解決できます。Amazon S3、Amazon EC2、Amazon EBS、AWS IoT Greengrass などのクラウドネイティブなサービスや、データを取り込むために Network File System (NFS) インターフェイスを実行できます。 このブログ投稿では、AWS Snowball Edge デバイスを使用した Linux ベースのエッジコンピューティングソリューションを開始する方法について説明します。 3. ワークステーションから Snowball Edge デバイスに次のネットワークポートを開く必要があります。この手順を実行するには、Snowball Edge クライアントと AWS CLI をダウンロードしてインストールする必要があります。 この投稿では、エッジコンピューティングのユースケースを実行するために Snowball Edge デバイスを注文する方法を示しました。 この投稿全体で概要を説明して説明した手順を実行することで、AWS Snowball Edge を使用して強力なエッジコンピューティングプラットフォームをデプロイできます。
62,07 MAY 2020,Udacity の AWS Machine Learning Engineer Nanodegree プログラムの奨学金でキャリアアップ | Amazon Web Services ブログ,﻿ 機械学習 (ML) は、テクノロジーで最も急速に成長している分野のひとつで、今日の求人市場において極めて高い人気があります。  AWS と Udacity は、あらゆるスキルレベルの開発者に ML の開始方法に関する教育を受ける機会を与えるために手を組んでいます。   奨学金プログラムは 2020 年 5 月 19 日から始まり、2020 年 7 月 31 日まで実施されます。ML 学習を進めるには、今すぐ登録してください。 AWS Machine Learning Foundations コースは、あらゆるスキルレベルの開発者が ML を使い始めるのをサポートすることを目的としています。基礎コースのカリキュラムでは、オブジェクト指向プログラミング (OOP)、クリーンなコードの記述、コードのテスト、scikit-learn、PyPI　へのコードの配置など、ソフトウェアおよびエンジニアリング手法に関する知識を構築します。基本的なソフトウェアエンジニアリングスキルを構築するだけでなく、教師あり学習や教師なし学習など、ML スキルの中級レベルの知識も構築します。得点上位者は、Udacity が後援する Udacity Machine Learning Engineer Nanodegree プログラムの全額給付の奨学金 (給付対象者数: 325 名) を獲得します。 開発者の皆さん、ML を始めましょう! 奨学金プログラムは 2020 年 5 月 19 日から開始されます。Tara は現在、ML 開発者の卵が ML におけるスキルを伸ばすことができるように助けるユニークかつスケーラブルな教育コースの構築に携わっています。
63,07 MAY 2020,Amazon QuickSight ML Insights を使用して、データから異常を見つけ、将来を予測する | Amazon Web Services ブログ,﻿ テクノロジーの進化に伴い、ビジネスは多種多様なソースから、より多くのデータを収集するようになってきています。集めるデータポイントが多くなりすぎると、ビジネスの成長に役立つ適切な知見を見出すことがしばしば難しくなります。ダッシュボードは、構築の仕方によっては、データを視覚的に表現することに優れていますが、データから異常や外れ値といった隠れた知見を見つけるとなると、必ずしも優れた手段とは言えません。人がデータを探す際には役立ちますが、データ自らが人にアピールしてくれるわけではありません。データ収集の規模が大きくなると、間接費の増大を避けるためにも前者から後者に移行する必要があります。 こうした限界から、情報に基づいて意思決定を下すことができなくなる恐れがあります。さらに、何百万ものメトリクスや何十億もの大規模データポイントから、深い知見を得ることができます。 異常検出は、全国の複数の拠点で事業を行っている航空会社など、他のビジネスにも役立ちます。 さらに、事前構築済の計算セットからカスタムインサイトを追加することもできます。彼は、10 年以上にわたって大企業の顧客向けに IT 業務をした経験があります。
64,07 MAY 2020,AWS Glue の自動コード生成機能とワークフローを利用して、データパイプラインをシンプル化する | Amazon Web Services ブログ,﻿ これまでの一連の記事では、AWS Glue のジョブブックマークを使用して Amazon S3 やリレーショナルデータベースからデータを増分ロードする方法についてご紹介しました。また、AWS Glue に最適化された Apache Parquet ライターを使用してパフォーマンスを向上させ、スキーマ進化を管理する方法についても説明しました。まず、特定の列を選択する、深くネストされたレコードを展開する、ネストされたフィールドを効率的に解析 (パース) する、列データの展開処理といった一般的なユースケースにおいて、AWS Glue でデータの変換に役立つコードを自動生成方法について説明します。 AWS Glue では、さまざまなデータ変換タスクの実行に使用するコードを自動的に生成できます。たとえば、一部のリレーショナルデータベースやデータウェアハウスは、ネストされたデータ構造をネイティブにサポートしていません。Dynamic Frames では、ResolveChoice を使用した型の変換が可能です。 ETL ワークロードの典型的なワークフロー編成は次のとおりです。 S3 からデータを読み込む AWS Glue DynamicFrame API でも、上と同様のアプローチが使用されます。その後、DynamicFrame は toDF メソッドを使用して Spark DataFrame に変換されます。 この記事では、AWS Glue ETL の自動コード生成プロセスを活用して、データ型の変換や複雑な構造の展開といった一般的なデータ操作タスクをシンプル化する方法について説明しました。
