0,18 MAY 2020,週刊AWS – 2020/5/11週 | Amazon Web Services ブログ,みなさん、こんにちは。ソリューションアーキテクトの下佐粉です。 今週も週刊AWSをお届けします。 前々号で書いたように、最近オーディオインターフェースとダイナミックマイクを使ってみているのですが、実に奥が深いですね。オーディオインターフェースやその付属ソフトで設定可能な項目も多いですし、録音ファイルのノーマライズとかノイズ除去などでも、まだまだ知らない世界が広がっている感じです。色々試しているうちにコンデンサーマイクとの違いも試してみたいなとか思って、必要も無いのに安いのを１つ買ってしまいました。これが沼の入り口なのでしょうか… それでは、先週の主なアップデートについて振り返っていきましょう。  今月27日にBIサービスのAmazon QuiCkSightの基礎ハンズオンを実施予定なのですが、おかげさまですぐに定員が埋まってしまいました。そこで今後も定期的にQuickSightのハンズオンを実施していく予定にしています。 – 【オンラインセミナー】Amazon QuickSight ハンズオンセミナー ～セルフBIサービス・販売管理ダッシュボード編～ それでは、また来週！ ソリューションアーキテクト 下佐粉 昭 (twitter – @simosako)。
65,07 MAY 2020,AWS COVID-19 パブリックデータレイクの探索 | Amazon Web Services ブログ,AWS COVID-19 のデータレイク — 新型コロナウイルス (SARS-CoV-2) とこれに関連する病気である COVID-19 の広がりおよび特性についての、またはそれに関する最新のデータセットが収集され、一元化されたリポジトリが現在利用可能になりました。詳細については、COVID-19 データの分析用のパブリックデータレイクをご参照ください。世界的には、このデータを収集するためにいくつかの取り組みが進行中であり、AWS はパートナーと協力して、この重要なデータを自由に利用できる状態にし、最新の状態に保てるように尽力しています。 このデータは、質問、独自のデータセットとの混合、独自のデータレイクへの新しい洞察の取り込みを行うためにすぐに利用できます。AWS は、パンデミック監視手法の開発研究を行うノースウェスタン大学をサポートしています。このデータレイクを使用して構築できる対象については、GitHub で公開されている関連 Jupyter ノートブックを参照してください。COVID-19 データの選択については、研究開発で利用可能な COVID-19 に関連するデータを参照してください。手順については、COVID-19 データの分析用のパブリックデータレイクをご参照ください。 最初のステップでは、AWS CLI をインストールして、us-east-2 リージョン用に構成します。彼は現在、お客様がプロフェッショナルサービス内の AWS でデータレイクと分析を形作るよう支援しています。
66,07 MAY 2020,新規オープン – AWS 欧州 (ミラノ) リージョン | Amazon Web Services ブログ, 各 AZ は、AWS のインフラストラクチャの完全に隔離されたパーティションで、1 つ、または複数のデータセンターが含まれます。これは、単一のデータセンターで実現できるものよりも、可用性、耐障害性、およびスケーラビリティに優れた本番アプリケーションを運用する能力を提供します。Amazon Simple Storage Service (S3)、AWS Lambda、および Amazon DynamoDB などの完全マネージド型サービスは、自動的にデータとアプリケーションを複数の AZ にレプリケートします。その成果は、エンドユーザーのラストマイルネットワークにおける接続の品質、キャパシティー、および距離に応じて異なる場合があります。 イタリアの AWS 現在 AWS には、イタリアに 5 つのエッジロケーション (ミラノに 3 つ、パラモとローマに 1 つずつ)、およびミラノに欧州 (フランクフルト) リージョンとミラノの新しいリージョンを接続する AWS Direct Connect ロケーションがあります。 AWS は、2014 年初頭にミラノでイタリア初の AWS オフィスを開設しましたが、今ではミラノにもオフィスがあり、ピエモンテ州とサルデーニャにエンジニアリングチーム、そして幅広いパートナーネットワークを持っています。 AWS では、あらゆる規模のお客様がクラウドでワークロードを構築、またはそれらをクラウドに移行させるお手伝いをするために、アカウントマネージャー、ソリューションアーキテクト、ビジネス開発者、およびプロフェッショナルサービスコンサルタントのチームをイタリアで構築し続けています。 今すぐご利用いただけます 新しい欧州 (ミラノ) リージョンは、今すぐ皆さんのビジネスをサポートできます。 このローンチにより、AWS のアベイラビリティーゾーンは全世界 24 の地理的地域内に 76 個となりました。インドネシア、日本、およびスペインに も 3 つの AWS リージョンが追加される予定です。
67,07 MAY 2020,AWS DeepLens と Amazon Rekognition を使用してスマートガレージドアオープナーを構築する | Amazon Web Services ブログ,﻿ 小売、製造、ヘルスケアを含む多くの業界が IoT 対応デバイスを採用し、AI または機械学習 (ML) テクノロジーを使用して、デバイスが人間の介入なしに人間のような意思決定を行えるようにしました。自宅で AI/機械学習テクノロジーを使用して IoT 対応デバイスに電力を供給するなど、いくつかのユースケースを適用することもできます。 この記事では、AWS DeepLens、Amazon Rekognition、およびその他の AWS サービスを使用して車のナンバープレートを認識し、IoT ベースのガレージドアオープナーをトリガーする方法を紹介します。このソリューションを他の多くのユースケース (製造業など) に適用して、生産現場でのロボットやパッケージのフローを制御することができます。  AWS DeepLens デバイスを使用すると、エッジで深層学習を実行することができます。 このプロジェクトでは、以下の AWS のサービスを使用します。 この手順では、ナンバープレート番号を DynamoDB テーブルに入力します。 端末から次のコードを入力して、AWS CLI で前述の手順を完了することもできます。 この記事では、実際の問題を解決するためにエッジで機械学習を使用する方法を示しました。 このプロジェクトでは、開発者を機械学習と IoT へ手引きする際の AWS DeepLens デバイスの機能を紹介しました。
68,07 MAY 2020,新情報 – VPC エンドポイント向け Amazon Simple Email Service (SES) | Amazon Web Services ブログ,﻿ チャットやメッセージングアプリケーションも広く普及しましたが、メールは最も投資利益率 (ROI) の高いユビキタスチャネルとして人気を維持しています。参入のハードルの低さ、価格の安さ、特定の受信者をターゲティングする機能が特徴です。組織のマーケティングおよび取引のメッセージがタイムリーに顧客に届き、より深いエンゲージメントを促進していることを確認するには、大規模なメール配信における専門知識を培ってきた、経験豊富で信頼できるメールサービスプロバイダーと連携する必要があります。 Amazon Simple Email Services (SES) は信頼性と柔軟性に富んだ手ごろな価格のメールサービスプロバイダーとして、2011 年から開発者およびデジタルマーケター向けにサービスを提供してきました。多くの企業が、機密性が高く、厳しいセキュリティポリシーを保持する業界に属しています。そのため AWS は Amazon SES のセキュリティおよびコンプライアンスの機能を強化しました。複数アカウントのインフラストラクチャの Amazon SES を一元化し、インターネットゲートウェイを活用することなく、サービスとしてアカウントに提供することが可能です。 VPC エンドポイントは現時点において、地域間のリクエストをサポートしていません。 今すぐご利用いただけます! VPC エンドポイント向けの Amazon SES は一般提供されています。VPC エンドポイント向けの Amazon SES の使用に、追加の費用は発生しません。
69,07 MAY 2020,Amazon SageMaker Debugger を使った機械学習の説明可能性 | Amazon Web Services ブログ,﻿ 機械学習 (ML) は、金融サービス業界 (FSI) から製造、自律走行車、および宇宙探査にいたるまで、世界中の業界に影響を及ぼします。ML はもはや学術機関および研究機関限定の単なる野心的なテクノロジーではなくなり、あらゆる規模の組織に利益をもたらす主力テクノロジーへと進化しました。しかし、ML プロセスにおける透明性の欠如と、結果として生じるモデルのブラックボックス的な性質が、金融サービスおよびヘルスケアなどの業界における ML の導入を向上させる上での妨げとなっています。これは、設計者でさえも AI が特定の結論に達した理由を説明できないというブラックボックスの概念とは対照的なものです。これは、モデル予測の消費者の安心感を高めます。 収集されたテンソルを表示するには、以下のコードを入力します。これには、どの特徴が最も重要か、およびデータセットに対するそれらの影響範囲も示されています。また、個人の性別 (Sex) が予測にマイナスの影響を与えることもわかります。また、個人の所得予測に関する金融サービスユースケースの ML モデルのトレーニングを一通り説明する詳細なノートブックも提供しました。       Sireesha Muppala は AWS の AI/ML スペシャリストソリューションアーキテクトで、大規模な機械学習ソリューションの設計と実装に関するガイダンスをお客様に提供しています。
70,07 MAY 2020,Amazon SageMaker Studio で ML インスタンスをオンザフライで選択する方法 | Amazon Web Services ブログ,﻿ アマゾン ウェブ サービス (AWS) は、Amazon SageMaker Studio 内で、ノートブックの一般提供を開始しました。Amazon SageMaker Studio は、機械学習 (ML) インスタンスタイプのオンザフライ選択、最適化されあらかじめパーケージ化された Amazon SagMaker イメージ、および Jupyter ノートブックの共有をサポートしています。作業を中断したりインフラを管理したりすることなく、例えば ml.t3.medium から ml.p3.2xlarge へ、あるカーネルを使用するインスタンスタイプのノートブックで、別のインスタンスタイプに切り替えることができます。インスタンスの移動はシームレスで、インスタンスの起動中も作業を継続できます。Amazon Sagemaker Studio ドメイン用に作成された Amazon Elastic File System (Amazon EFS) により、新しいインスタンスでノートブックとデータをすぐに利用できます。ドメイン内のすべてのユーザーは、EFS ボリューム上に作成されたホームディレクトリを取得します。 ML ワークフロー用に完全に統合された開発環境である Amazon SageMaker Studio を使用してノートブックにアクセスできます。高速起動のみ を無効にすると、Amazon SageMaker Studio でサポートされているすべての ML インスタンスのリストが表示されます。これらのイメージは、最適化されあらかじめパーケージ化された AWS Deep Learning Containers に基づいています。  Amazon SageMaker Studio では、同僚とノートブックをシームレスに共有できます。
71,07 MAY 2020,Amazon ECR のマルチアーキテクチャコンテナイメージの紹介 | Amazon Web Services ブログ,﻿ コンテナは、クラウドアプリケーションの開発とデプロイにおける事実上の標準です。コンテナイメージでソフトウェアを公開すると、統合パッケージソリューション、バンドルソフトウェア、および必要なすべての依存関係をポータブルイメージ形式で開発者に提供します。このイメージはどこでも実行でき、デプロイメントにおけるインフラストラクチャ固有の側面を抽象化します。 ただし、どこでも実行できるということはお約束できます。一部のアプリケーションには、Linux と Windows の両方のサポートなど、特定のホストプラットフォームまたはオペレーティングシステムの要件があります。特に EC2 で実行されている AWS Graviton ARM ベースのインスタンスで、その比率は優れた料金対パフォーマンスを備えています。今日まで、このようなコンテナイメージは、アーキテクチャ固有の命名規則を使用して Amazon ECR に公開およびデプロイする必要がありました。Docker などの一般的なコンテナ開発ツールを使用すれば、開発者はソフトウェアまたはサービスと必要なすべての依存関係を含むコンテナイメージを作成できます。 次に、Docker 開発環境で 2 つの異なるアーキテクチャのイメージを構築する必要があります。 上記のように、イメージはバージョンまたは git commit ID などの別の特定識別子に基づいてタグ付けする必要があります。
72,07 MAY 2020,Zalando が Amazon S3 でデータレイクを構築した方法 | Amazon Web Services ブログ,﻿ 2008 年に設立された Zalando は、ファッションとライフスタイルのためのヨーロッパをリードするオンラインプラットフォームで、3200 万人以上のアクティブな顧客を抱えています。私は Zalando のリードデータエンジニアであり、これまで会社のクラウドジャーニーに貢献してきました。このブログ投稿では、Amazon Simple Storage Service (Amazon S3) が当社のデータインフラストラクチャの要となった経緯について説明します。最初に、データの洞察を得るための Zalando のビジネスニーズと、その歴史的なテクノロジースタックがどのように異種の情報を提供したかについて説明します。次に、特にデータレイクを構築するために Amazon S3 を使用して AWS への移行を決定した方法について説明します。現在と将来のビジネスニーズを検討した結果、会社がクラウドに移行するのは論理的な決定でした。このパイプラインについては、このブログ投稿で詳しく説明しています。このブログ投稿の残りの部分では、Zalando で使用されている機能について、その利点と適用可能なユースケースを含めて説明します。 より分離され、よりスケーラブルなアプローチに変更する必要があったため、当社は IAM ロールの使用を開始しました。Amazon S3 にデータレイクを構築することで、組織全体の従業員は、以前はアクセスできなかったデータを使用できるようになりました。
73,07 MAY 2020,AWS Storage Gateway がファイルゲートウェイに Amazon S3 Intelligent-Tiering を追加 | Amazon Web Services ブログ,﻿ ストレージコストの最適化という課題を最小限化する取り組みの一環として、本日は AWS Storage Gateway のファイルゲートウェイによる Amazon S3 Intelligent-Tiering ストレージクラスのサポートが開始されたことを発表します。お客様のワークロードには、変化し続ける、または不明確なストレージアクセスパターンが存在することが多く、最も頻繁にアクセスされるデータベースの特定が困難になります。たとえば、運用および財務チームは、異なるアプリケーションを使って同じデータにアクセスする必要があり、そのアクセスには季節的、またはピーク需要によって変化するパターンがあります。このローンチにより、ファイルゲートウェイで SMB および NFS ファイル共有を設定するときのストレージクラスとして S3 Intelligent-Tiering を選択することが可能になります。これは、しばらくアクセスされていないオブジェクトの S3 ストレージコストの削減に役立ちます。 S3 Intelligent-Tiering は以下の状況で使用します。 使用を開始するには、AWS マネジメントコンソールに移動して Storage Gateway を選択します。これからは、新しいファイル共有を作成する、または既存のファイル共有を変更するときに、共有設定にある「新しいオブジェクトのストレージクラス」オプションとして S3 Intelligent-Tiering が表示されます。    ステップバイステップの手順は、AWS Storage Gateway ユーザーガイドに記載されています。 このブログ記事では、ファイルゲートウェイが S3 Intelligent-Tiering のストレージクラスとしての使用をサポートするようになったことを説明しました。
74,07 MAY 2020,新情報 – Amazon EventBridge スキーマレジストリが一般公開 | Amazon Web Services ブログ,﻿ Amazon EventBridge は、アプリケーションを簡単に接続できるようにするサーバーレスイベントバスです。AWS サービスのデータ、独自のアプリケーション、Software-as-a-Service (SaaS) パートナーとの統合を使用できます。昨年の re:Invent では、EventBridge スキーマレジストリと検出のプレビューで、イベントの構造 (スキーマ) を中央に保存する方法を導入しました。また、Java、Python、Typescript 用にイベントを処理するコードを生成することにより、コード内のイベントの使用を簡素化しました。 本日より、EventBridge スキーマレジストリが一般公開され、リソースポリシーのサポートが追加されたことをお知らせいたします。リソースポリシーにより、異なる AWS アカウントと組織間でスキーマリポジトリを共有できます。このようにして、異なるチームの開発者は、別のチームが共有レジストリに追加したスキーマを検索して使用できます。 EventBridge スキーマレジストリリソースポリシーの使用 企業は、一般的にさまざまなサービスに取り組んでいるさまざまな開発チームを抱えています。 各チームは、独自の AWS アカウントを使用してアプリケーションを開発しています。 スキーマレジストリリソースポリシーを使用すれば、イベント駆動型アーキテクチャで情報を共有するさまざまなチームの作業を非常に簡単に調整できます。
75,07 MAY 2020,FORMULA 1 DeepRacer ProAm Special Event にご参加ください | Amazon Web Services ブログ,﻿ AWS DeepRacer リーグは、賞品と栄光をかけて競うとともに、強化学習について楽しみながら学ぶ機会を提供します。モデルの構築、トレーニング、および評価には AWS DeepRacer 3D レーシングシミュレーターを使用でき、モデルがレースできることを確実にするために、結果を検証してモデルを改善することが可能です。 フォーミュラ 1 (F1) レースで優勝するには、技術的に洗練されたレースカー、一流のドライバー、極めて優れたクルー、そして (信じられないかもしれませんが) かなりの機械学習が必要です。5 月中は、フォーミュラのドライバーたちとそのクルーによって構築およびチューニングされたモデルとレースする機会を求めて競い合うことができます。 ダニエル・リカルド – グランプリで 7 度優勝し、29 回表彰台に立ったルノーの F1 ドライバー。 月末には、エキサイティングなヘッドトゥヘッド予選レースで上位 AWS DeepRacer アマチュア選手がプロと対戦します。これは、6 月 1 日の週に予定されています。 要するに、モデルを構築およびトレーニングして、ロブ、ダニエル、またはタチアナのモデルとレースさせる機会を持てるのです。素晴らしいでしょう? エンジンをスタートさせよう 今度は、あなたの出番です。 皆さんの幸運を祈ります。
76,07 MAY 2020,AWS Systems Manager を使用して RStudio で Amazon EMR エッジノードをデプロイする | Amazon Web Services ブログ,﻿ RStudio は、統計計算とグラフィックスのための言語と環境である R の統合開発環境 (IDE) です。データサイエンティストとして、R と Spark (ビッグデータ処理フレームワーク) を統合して、大規模なデータセットを分析できます。 RStudio で実行されている R スクリプトは、sparklyr を使用して Spark ジョブをクラスターに送信します。通常、R スクリプトは (sparklyr とともに)、Spark を実行する (Amazon EMR の) マシンのクラスターとは別のマシンにインストールされている RStudio 環境で実行されます。sparklyr が Spark ジョブを送信できるようにするには、RStudio マシンと Spark を実行しているクラスターの間にネットワーク接続を確立する必要があります。そのための 1 つの方法は、RStudio をエッジノードで実行することです。これは、クラスターのプライベートネットワークの一部であり、RStudio などのクライアントアプリケーションを実行するマシンです。 この投稿では、AWS Systems Manager を使用して RStudio がインストールされたエッジノードを自動作成する方法を示します。  これで、Systems Manager の別の機能である Session Manager を使用して、このエッジノードに接続できます。RStudio の EMR エッジノードを使用すると、使い慣れた作業環境で、Spark および sparklyr を介して大規模なデータセットにアクセスできます。
77,07 MAY 2020,AWS IoT Jobs の 90% 以上の値下げを世界中で適用開始 | Amazon Web Services ブログ,﻿ AWS IoT Device Management サービスをご利用の AWS のお客様に朗報です。AWS IoT Device Jobs の料金が 90% 以上値下げされました!🥳 新しい価格を確認してみましょう。  IoT (モノのインターネット) は、インターネットに接続され、データを収集および共有する世界中の数十億の物理デバイス (文字どおり!) を表します。 AWS IoT Device Jobs (略して「Jobs」) により、AWS IoT Core サービスに接続されている場合、お客様は、1 つ以上の IoT デバイスでリモートアクションをトリガーできます。「Jobs」でトリガーし得るリモートアクションの例としては、OTA (Over-the-Air) ファームウェアの更新、デバイスの再起動、出荷時の設定へのリセット、設定の変更などがあります。 「Jobs」は、AWS IoT Device Management サービスの機能です。(AWS IoT Device Management は、お客様が AWS IoT Core に接続されたデバイスを登録、整理、監視、およびリモート管理できるようにするサービスです。たとえば、お客様は、単一の「ジョブ」を定義して、100 台のデバイスで OTA (Over-the-Air) 更新を実行できます。これにより、100 個のリモートアクションを実行して、各デバイスを更新できます。 お客様は、実行されたリモートアクションの数に基づいて課金されます。
78,07 MAY 2020,新しい – AWS Elemental Link – がライブビデオをイベントのためにクラウドに配信 & ストリーミング | Amazon Web Services ブログ,動画は、非常に多くのオンライン体験の中心となっています。発信元や作成者に関係なく、今日の視聴者は、高解像度かつ放送品質の視聴体験を期待しています。 洗練された環境であれば、専用ハードウェアと関連 A/V チームは、これらの期待に応える動画を記録、エンコード、ストリーミング、または保存できます。しかし、コストと運用の複雑さにより、同様の体験を提供することができないチームもありました。教室、地元のスポーツイベント、企業イベント、小規模なパフォーマンススペースには、確実に動画をクラウドに配信して処理、保存、オンデマンド配信、およびライブストリーミングするために必要なハードウェアとソフトウェアをインストール、設定、実行するために必要な予算や専門知識がありません。この新しいデバイスは、ライブ動画のソースを AWS Elemental MediaLive に接続します。電力の消費量はわずかで、騒音もありません。  下部に注文の概要が表示されます。  請求された金額を支払った後、デバイスが届くのを待ちます。ここから、入力を参照するチャネルを作成し、動画ストリームをストリーミング、アーカイブ、放送、またはパッケージ化するための出力グループを設定します。
79,07 MAY 2020,AWS AppSync を使用して Amazon QLDB への GraphQL インターフェイスを構築する: パート 2 | Amazon Web Services ブログ,﻿ この記事は、Amazon Quantum Ledger Database (QLDB) と AWS AppSync を統合する方法を説明する 2 回にわたる連載記事の第 2 回です。この組み合わせにより、Amazon QLDB マネージドの台帳データベースに加えて、多目的な GraphQL を利用した API が提供されます。 この記事では統合を引き続き開発し、QLDB で AWS AppSync のより複雑なクエリとデータのミューテーションをサポートします。このチュートリアルでは、Amazon QLDB および AWS AppSync がキャプチャする履歴データのクエリのサポートも行います。 このシリーズのどちらの記事でも、クエリにドライバーの車両情報の DMV データセットを使用しています。GitHub リポジトリでアプリケーション全体を確認することもできます。このシリーズの最初の記事で説明した統合関数のバージョンは、トランザクションごとに 1 つのクエリをサポートしていました。このクエリでは、PartiQL クエリがネストされたデータとどのように相互作用するかを確認することもできます。 次のセクションでは、DMV ユースケースでこの新しい機能を使用する方法について説明します。 Amazon QLDB と AWS AppSync を統合すると、GraphQL API の一部として強力な機能が有効になります。
80,07 MAY 2020,AWS AppSync を使用して Amazon QLDB への GraphQL インターフェイスを構築する: パート 1 | Amazon Web Services ブログ,﻿ Amazon Quantum Ledger Database (QLDB) は、信頼できるデータソースを必要とするユースケース向けに設計されたデータベースです。Amazon QLDB は、データベースにコミットされたすべての変更の履歴を完全で不変な形で保持します (これは台帳と呼ばれます)。Amazon QLDB は、金融、e コマース、在庫管理、政府、その他数多くの用途でお使いいただけます。 Amazon QLDB を AWS AppSync などのサービスとペアリングすると、モバイルアプリケーション、ウェブサイト、データレイクのデータとそのデータの履歴を安全に公開できます。この記事では、Amazon QLDB を AWS AppSync と統合して政府のユースケースを強化するための再利用可能なアプローチについて説明します。 Amazon QLDB を AWS AppSync のデータソースとして追加するには、AWS Lambda 関数を使用してデータベースに接続します。次の図は、このソリューションのアーキテクチャを示しています。  この記事では、Department of Motor Vehicles (DMV) のユースケースを用いて、Amazon QLDB をデータソースとして AWS AppSync に追加します。次の図は、このアーキテクチャを示しています。 この記事では、AWS AppSync、Lambda、Amazon QLDB を使用して比較的簡単なクエリを実行する方法について説明しました。
81,07 MAY 2020,ドメイン参加済みの Amazon RDS for SQL Server インスタンスに対する分散トランザクションサポートの有効化 | Amazon Web Services ブログ,﻿ Amazon Relational Database Service (RDS) for SQL Server が Microsoft 分散トランザクションコーディネータ (MSDTC) を使用した分散トランザクションをサポートするようになりました。MSDTC を使用することで、RDS for SQL Server DB インスタンスが関与する分散トランザクションを実行することができます。この記事では、Amazon RDS for SQL Server 使用時に、AWS Directory Service for Microsoft Active Directory (AWS Managed Microsoft AD) を使って分散トランザクションを実行する最も一般的な方法について説明します。 この記事では、3 つの主要用語が使用されています。 このソリューションには、以下のステップが含まれます。 手順を開始する前に、AWS Managed Microsoft AD ディレクトリを作成します。 分散トランザクションをサポートする新しいインスタンスを作成するには、以下のステップを完了してください。クライアントアプリケーションは Amazon RDS for SQL Server のエンドポイントに接続し、RDS インスタンスで実行される MSDTC サービスに分散トランザクションの管理を任せます。 以下の図は、RDS インスタンスで実行される MSDTC がトランザクションマネージャーとして機能するシナリオを表しています。この記事では、Active Directory 環境で分散トランザクションを制御する方法について説明しました。
82,07 MAY 2020,小規模な Amazon Elasticsearch Service ドメインのコストを削減する | Amazon Web Services ブログ,ベストプラクティスのための推奨事項をすべて実行するには、次のように設定する必要があります。 この設定の場合、最大 400 GB のソースデータと 1 秒あたり数十万のリクエストを、1 か月あたり最大 800 USD (米国東部、バージニア北部の料金) のオンデマンドコストでサポートします。実行可能なデプロイを最小限に抑えることで、このコストを削減できます。本番ワークロードで実行可能な最小のデプロイは、次のとおりです。 このデプロイでは、同じ 400 GB のソースデータと 1 秒あたり同じ数十万のリクエストを、月額 350 USD というはるかに低いオンデマンドコストでサポートします。最大よりも小さな 512 GB EBS ボリュームをデプロイする場合、それに比例して Amazon EBS のコスト要素を月額 207 USD 削減できます。 AWS では、Amazon ES の本番ワークロードに T2 インスタンスを推奨していません。こうしたリスクを慎重に検討し、可能な場合はリカバリ時間を最小限に抑えるための手順を実行する必要があります。このユースケースでは、より小さなデータセットとクラスターを扱っているため、ソースデータをかなり迅速にリロードすることが可能です。 シャード数とインスタンス数を減らし、専用マスターインスタンスを削除することで、Amazon ES の小規模なデプロイにかかるコストを削減できます。
83,07 MAY 2020,新機能 – Step Functions と AWS CodeBuild を使用した継続的インテグレーションワークフローの構築 | Amazon Web Services ブログ,﻿ ソフトウェアビルドの自動化は、DevOps のベストプラクティスを採用するための重要なステップです。これを支援するために、フルマネージド型の継続的インテグレーションサービスである AWS CodeBuild を構築しました。これは、ソースコードをコンパイルし、テストを実行し、デプロイの準備ができたパッケージを生成します。 しかし、お客様のビルドプロセスには非常に多くのカスタマイズの選択肢があり、ソフトウェアビルドに必要なさまざまなアクティビティを調整するために、開発者が独自のカスタムワークフローを作成することに時間を費やしていることがわかりました。たとえば、一部のテストを実行し、もしくは実行しないこととし、またはクイックフィックスをデプロイする必要がある場合にコードの静的分析をスキップしたい場合があります。 単体テストの結果に応じて、さまざまなアクションを実行したり、SNS を介して通知を受けたりしたい場合があります。 これを簡素化するため、本日、新しい AWS Step Functions の CodeBuild とのサービス統合をリリースします。最後に、テストが実行され、成功した場合は、SNS トピックで通知を受け取りたいと考えています。たとえば、skip tests 文字列がコミットメッセージの一部である場合、テストをスキップできます。 AWS サーバーレスヒーローである Gojko Adzic 氏が AWS DevOps ブログで指摘したように、CodeBuild を使用して管理タスクを実行することもできます。
84,07 MAY 2020,Persistent-50 高性能ファイルシステムは、強力な機能を備えています! | Amazon Web Services ブログ,﻿ 人生の多くのことでいえることですが、選択肢が多いほど、決断を下すことが難しくなります。これらの決定は、どの AWS のサービス、リソース、または設定があなたに最適であるかに重点を置いています。Amazon FSx for Lustre に永続的なファイルシステムが備わったところで、どのユニットあたりのスループット設定がワークロードに最適であるか疑問に思われた方も多いことでしょう。このブログ記事では、FSx for Lustre persistent-50 ファイルシステムのパフォーマンスについてご紹介します。ここでは、並列ファイルシステムのパフォーマンスを評価するのに一般的に使用されるファイルシステムベンチマークアプリケーションである IOR を使用します。次の (表 1) はその表のサブセットであり、永続的ファイルシステムのスループットとキャッシュ情報のみを示しています。このようなタイプのワークロードは、FSx for Lustre のバーストモデルに最適です。ワークロードの一貫性が高い場合は、ニーズに合わせた永続的なユニットごとのスループットを選択してください。 最初に、2.4 TiB の persistent-50 ファイルシステムを作成します。 次回は、FSx for Lustre ファイルシステムを作成します。
85,07 MAY 2020,AWS Storage Gateway で数分以内にクラウドストレージを実現 | Amazon Web Services ブログ,﻿ クラウドにワークロードを移動すること。これは、CIO にとって、機敏性を高め、革新を促し、安全性を強化し、コストを削減するなど、戦略的な優先度を踏まえたうえで課題を処理するための主要策のひとつです。データセンターやリモートオフィスなど、企業は多くの既存型インフラストラクチャを保有していますが、クラウドサービスの優位性を活用したいと考えています。AWS はハイブリッドのクラウドストレージサービスを提供することで、こうしたお客様のクラウドジャーニーを加速し、AWS 上のオンプレミスインフラストラクチャからシームレスに拡張できるようにします。企業が自社のアプリケーションを評価するうえで、クラウドへの移行が相対的に容易なものもあれば、より複雑なものもあります。このような理由から組織ではオンプレミスから AWS のデータストアへアクセスできるようにする、ハイブリッドクラウドストレージソリューションを模索しています。Storage Gateway では標準のストレージプロトコルを介して低レイテンシーのデータアクセスを可能にすることで、オンプレミスのアプリケーションがクラウドストレージを使用できるようにします。 Storage Gateway はインターネットを介して自動的に AWS クラウドへと接続します。 AWS Storage Gateway はクラウドジャーニーにおけるあらゆるステージでお客様を支援するようにデザインされたハイブリッドクラウドストレージソリューションです。Storage Gateway では File Gateway、Volume Gateway、Tape Gatewayの 3 つの種類のゲートウェイを提供しています。
86,07 MAY 2020,ディスラプションへの対応 : 金融機関がクラウドテクノロジーを使用して COVID-19に対応し、業界を変革する方法 | Amazon Web Services ブログ,本投稿はアマゾンウェブサービス (AWS) のグローバル金融領域の市場開発を担当するマネージングディレクターの Scott Mullins による寄稿を翻訳したものです。 これは、金融業界でよく耳にする言葉です。確立された規範、マーケットリーダー、あるいは製品に取って代わる可能性のある、新しい市場やバリューネットワークを生み出すイノベーションについて述べる際によく使われます。今世界が直面している前代未聞の健康上の難題は、世界経済そして世界中の人々に、上記とは異なる種類のディスラプション（混乱）をもたらしています。本投稿では、私たちがお客様と共に積極的に取り組んでいるいくつかの主要な取組みをご紹介します。このような金融機関はディスラプション（混乱）の影響を受けながらも、継続的なサービスに必要となるインフラストラクチャーやサービスの提供することを AWS に求めています。AWS は 24 の AWS リージョンにまたがる 76 のアベイラビリティーゾーンを持ち、クラウドサービスプロバイダーの中では最大となるグローバルインフラストラクチャーを提供しています。AWS は、金融機関がリスク分析ワークロードを最適化するのに役立つ、幅広いサービスを提供しています。現在の危機は、デジタル機能・製品の重要性、そしてチャネル間のシームレスな統合とスピードの重要性を浮き彫りにしています。 状況が深刻になりつつある現在、私たちは引き続き、同僚、顧客、パートナーの安全と健康を重視しています。
87,01 MAY 2020,Perforce Helix Core を AWS 上に構築する (Part2) | Amazon Web Services ブログ,前回の記事では AWS 上で Perforce Helix Core を構築することの利点を説明し、実際の構成パターンと構築における注意点を解説しました。 本記事では、実際に Perforce Helix Core をAWS に構築する手順をご紹介します。手順といっても AWS CloudFormation テンプレートを用意しておりますので、大部分は自動化されています。AWS CloudFormation では、設定をjsonやyamlでファイルに記述するだけでAWS のリソースのプロビジョニングを自動化することができます。 今回作成するサーバー構成の全体像は下図のようになります。AWS Cloudと書かれた中にあるサーバ群を設定します。デフォルトは Perforce の Master Server だけを構築する設定になっていますが、手順の中で Read only の Replica server を設定することも可能です。 本記事では、まずは Perforce の Master server を構築する手順を見ていきます。 なお、今回構築する Perforce Server への接続には SSL を使用しない構成になっています。 本記事では、PerforceのMaster Serverの構築方法を説明しました。
